Fecha,SKU,Tienda Origen,Tienda Destino,Unidades Transferidas
2024-06-20,SKU_68_Marca_5,Tienda_1_Marca_5,Tienda_7_Marca_5,3
2024-06-20,SKU_73_Marca_5,Tienda_3_Marca_5,Tienda_7_Marca_5,4
2024-06-20,SKU_78_Marca_5,Tienda_1_Marca_5,Tienda_7_Marca_5,1
2024-06-20,SKU_81_Marca_5,Tienda_2_Marca_5,Tienda_7_Marca_5,2
2024-06-20,SKU_83_Marca_5,Tienda_2_Marca_5,Tienda_7_Marca_5,6
2024-06-20,SKU_88_Marca_5,Tienda_1_Marca_5,Tienda_7_Marca_5,2
2024-06-20,SKU_89_Marca_5,Tienda_1_Marca_5,Tienda_7_Marca_5,7
2024-06-20,SKU_97_Marca_5,Tienda_3_Marca_5,Tienda_7_Marca_5,3
2024-06-20,SKU_99_Marca_5,Tienda_2_Marca_5,Tienda_7_Marca_5,2
2024-06-20,SKU_3_Marca_5,Tienda_4_Marca_5,Tienda_8_Marca_5,1
2024-06-20,SKU_5_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,3
2024-06-20,SKU_8_Marca_5,Tienda_3_Marca_5,Tienda_8_Marca_5,8
2024-06-20,SKU_10_Marca_5,Tienda_3_Marca_5,Tienda_8_Marca_5,8
2024-06-20,SKU_12_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,1
2024-06-20,SKU_15_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,1
2024-06-20,SKU_19_Marca_5,Tienda_3_Marca_5,Tienda_8_Marca_5,4
2024-06-20,SKU_22_Marca_5,Tienda_7_Marca_5,Tienda_8_Marca_5,5
2024-06-20,SKU_27_Marca_5,Tienda_6_Marca_5,Tienda_8_Marca_5,1
2024-06-20,SKU_31_Marca_5,Tienda_4_Marca_5,Tienda_8_Marca_5,5
2024-06-20,SKU_32_Marca_5,Tienda_3_Marca_5,Tienda_8_Marca_5,8
2024-06-20,SKU_39_Marca_5,Tienda_2_Marca_5,Tienda_8_Marca_5,1
2024-06-20,SKU_40_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,1
2024-06-20,SKU_42_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,1
2024-06-20,SKU_44_Marca_5,Tienda_2_Marca_5,Tienda_8_Marca_5,5
2024-06-20,SKU_46_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,3
2024-06-20,SKU_47_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,2
2024-06-20,SKU_51_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,1
2024-06-20,SKU_52_Marca_5,Tienda_2_Marca_5,Tienda_8_Marca_5,3
2024-06-20,SKU_62_Marca_5,Tienda_4_Marca_5,Tienda_8_Marca_5,10
2024-06-20,SKU_68_Marca_5,Tienda_2_Marca_5,Tienda_8_Marca_5,13
2024-06-20,SKU_77_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,3
2024-06-20,SKU_78_Marca_5,Tienda_2_Marca_5,Tienda_8_Marca_5,3
2024-06-20,SKU_81_Marca_5,Tienda_4_Marca_5,Tienda_8_Marca_5,3
2024-06-20,SKU_82_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,2
2024-06-20,SKU_83_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,3
2024-06-20,SKU_88_Marca_5,Tienda_2_Marca_5,Tienda_8_Marca_5,5
2024-06-20,SKU_89_Marca_5,Tienda_5_Marca_5,Tienda_8_Marca_5,8
2024-06-20,SKU_93_Marca_5,Tienda_2_Marca_5,Tienda_8_Marca_5,1
2024-06-20,SKU_97_Marca_5,Tienda_6_Marca_5,Tienda_8_Marca_5,4
2024-06-20,SKU_99_Marca_5,Tienda_5_Marca_5,Tienda_8_Marca_5,2
2024-06-20,SKU_33_Marca_6,Tienda_1_Marca_6,Tienda_2_Marca_6,2
2024-06-20,SKU_41_Marca_6,Tienda_1_Marca_6,Tienda_2_Marca_6,8
2024-06-20,SKU_65_Marca_6,Tienda_1_Marca_6,Tienda_2_Marca_6,7
2024-06-20,SKU_77_Marca_6,Tienda_1_Marca_6,Tienda_2_Marca_6,2
2024-06-20,SKU_85_Marca_6,Tienda_1_Marca_6,Tienda_2_Marca_6,2
2024-06-20,SKU_22_Marca_6,Tienda_2_Marca_6,Tienda_3_Marca_6,7
2024-06-20,SKU_43_Marca_6,Tienda_1_Marca_6,Tienda_3_Marca_6,4
2024-06-20,SKU_44_Marca_6,Tienda_2_Marca_6,Tienda_3_Marca_6,10
2024-06-20,SKU_9_Marca_6,Tienda_1_Marca_6,Tienda_4_Marca_6,1
2024-06-20,SKU_22_Marca_6,Tienda_3_Marca_6,Tienda_4_Marca_6,5
2024-06-20,SKU_27_Marca_6,Tienda_2_Marca_6,Tienda_4_Marca_6,3
2024-06-20,SKU_32_Marca_6,Tienda_2_Marca_6,Tienda_4_Marca_6,7
2024-06-20,SKU_41_Marca_6,Tienda_2_Marca_6,Tienda_4_Marca_6,7
2024-06-20,SKU_51_Marca_6,Tienda_1_Marca_6,Tienda_4_Marca_6,1
2024-06-20,SKU_65_Marca_6,Tienda_2_Marca_6,Tienda_4_Marca_6,6
2024-06-20,SKU_76_Marca_6,Tienda_1_Marca_6,Tienda_4_Marca_6,3
2024-06-20,SKU_87_Marca_6,Tienda_3_Marca_6,Tienda_4_Marca_6,4
2024-06-20,SKU_2_Marca_6,Tienda_1_Marca_6,Tienda_5_Marca_6,9
2024-06-20,SKU_23_Marca_6,Tienda_1_Marca_6,Tienda_5_Marca_6,7
2024-06-20,SKU_27_Marca_6,Tienda_2_Marca_6,Tienda_5_Marca_6,1
2024-06-20,SKU_29_Marca_6,Tienda_1_Marca_6,Tienda_5_Marca_6,2
2024-06-20,SKU_31_Marca_6,Tienda_1_Marca_6,Tienda_5_Marca_6,3
2024-06-20,SKU_32_Marca_6,Tienda_3_Marca_6,Tienda_5_Marca_6,13
2024-06-20,SKU_35_Marca_6,Tienda_1_Marca_6,Tienda_5_Marca_6,5
2024-06-20,SKU_44_Marca_6,Tienda_3_Marca_6,Tienda_5_Marca_6,8
2024-06-20,SKU_51_Marca_6,Tienda_1_Marca_6,Tienda_5_Marca_6,1
2024-06-20,SKU_68_Marca_6,Tienda_3_Marca_6,Tienda_5_Marca_6,11
2024-06-20,SKU_69_Marca_6,Tienda_2_Marca_6,Tienda_5_Marca_6,2
2024-06-20,SKU_73_Marca_6,Tienda_1_Marca_6,Tienda_5_Marca_6,3
2024-06-20,SKU_76_Marca_6,Tienda_2_Marca_6,Tienda_5_Marca_6,7
2024-06-20,SKU_80_Marca_6,Tienda_2_Marca_6,Tienda_5_Marca_6,5
2024-06-20,SKU_2_Marca_6,Tienda_4_Marca_6,Tienda_6_Marca_6,9
2024-06-20,SKU_7_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,3
2024-06-20,SKU_14_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,3
2024-06-20,SKU_21_Marca_6,Tienda_2_Marca_6,Tienda_6_Marca_6,5
2024-06-20,SKU_27_Marca_6,Tienda_2_Marca_6,Tienda_6_Marca_6,1
2024-06-20,SKU_28_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,3
2024-06-20,SKU_29_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,8
2024-06-20,SKU_32_Marca_6,Tienda_5_Marca_6,Tienda_6_Marca_6,12
2024-06-20,SKU_61_Marca_6,Tienda_4_Marca_6,Tienda_6_Marca_6,7
2024-06-20,SKU_68_Marca_6,Tienda_4_Marca_6,Tienda_6_Marca_6,10
2024-06-20,SKU_73_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,4
2024-06-20,SKU_76_Marca_6,Tienda_2_Marca_6,Tienda_6_Marca_6,2
2024-06-20,SKU_80_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,5
2024-06-20,SKU_81_Marca_6,Tienda_4_Marca_6,Tienda_6_Marca_6,3
2024-06-20,SKU_83_Marca_6,Tienda_5_Marca_6,Tienda_6_Marca_6,8
2024-06-20,SKU_87_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,1
2024-06-20,SKU_88_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,2
2024-06-20,SKU_93_Marca_6,Tienda_3_Marca_6,Tienda_6_Marca_6,2
2024-06-20,SKU_97_Marca_6,Tienda_5_Marca_6,Tienda_6_Marca_6,1
2024-06-20,SKU_98_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,4
2024-06-20,SKU_99_Marca_6,Tienda_2_Marca_6,Tienda_6_Marca_6,1
2024-06-20,SKU_100_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,1
2024-06-20,SKU_2_Marca_6,Tienda_2_Marca_6,Tienda_7_Marca_6,7
2024-06-20,SKU_3_Marca_6,Tienda_5_Marca_6,Tienda_7_Marca_6,3
2024-06-20,SKU_4_Marca_6,Tienda_3_Marca_6,Tienda_7_Marca_6,8
2024-06-20,SKU_7_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,5
2024-06-20,SKU_9_Marca_6,Tienda_3_Marca_6,Tienda_7_Marca_6,6
2024-06-20,SKU_12_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,2
2024-06-20,SKU_21_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,1
2024-06-20,SKU_28_Marca_6,Tienda_6_Marca_6,Tienda_7_Marca_6,2
2024-06-20,SKU_29_Marca_6,Tienda_4_Marca_6,Tienda_7_Marca_6,11
2024-06-20,SKU_31_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,1
2024-06-20,SKU_37_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,3
2024-06-20,SKU_39_Marca_6,Tienda_3_Marca_6,Tienda_7_Marca_6,1
2024-06-20,SKU_44_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,7
2024-06-20,SKU_51_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,1
2024-06-20,SKU_52_Marca_6,Tienda_3_Marca_6,Tienda_7_Marca_6,1
2024-06-20,SKU_53_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,2
2024-06-20,SKU_61_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,5
2024-06-20,SKU_68_Marca_6,Tienda_5_Marca_6,Tienda_7_Marca_6,11
2024-06-20,SKU_73_Marca_6,Tienda_2_Marca_6,Tienda_7_Marca_6,6
2024-06-20,SKU_76_Marca_6,Tienda_5_Marca_6,Tienda_7_Marca_6,5
2024-06-20,SKU_80_Marca_6,Tienda_2_Marca_6,Tienda_7_Marca_6,7
2024-06-20,SKU_83_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,9
2024-06-20,SKU_88_Marca_6,Tienda_3_Marca_6,Tienda_7_Marca_6,7
2024-06-20,SKU_98_Marca_6,Tienda_4_Marca_6,Tienda_7_Marca_6,11
2024-06-20,SKU_100_Marca_6,Tienda_4_Marca_6,Tienda_7_Marca_6,9
2024-06-20,SKU_4_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,4
2024-06-20,SKU_5_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,1
2024-06-20,SKU_7_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,2
2024-06-20,SKU_9_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,2
2024-06-20,SKU_10_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,2
2024-06-20,SKU_12_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,1
2024-06-20,SKU_24_Marca_6,Tienda_5_Marca_6,Tienda_8_Marca_6,3
2024-06-20,SKU_32_Marca_6,Tienda_6_Marca_6,Tienda_8_Marca_6,11
2024-06-20,SKU_39_Marca_6,Tienda_6_Marca_6,Tienda_8_Marca_6,3
2024-06-20,SKU_40_Marca_6,Tienda_2_Marca_6,Tienda_8_Marca_6,1
2024-06-20,SKU_48_Marca_6,Tienda_5_Marca_6,Tienda_8_Marca_6,2
2024-06-20,SKU_51_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,1
2024-06-20,SKU_52_Marca_6,Tienda_2_Marca_6,Tienda_8_Marca_6,4
2024-06-20,SKU_55_Marca_6,Tienda_4_Marca_6,Tienda_8_Marca_6,4
2024-06-20,SKU_58_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,4
2024-06-20,SKU_61_Marca_6,Tienda_6_Marca_6,Tienda_8_Marca_6,7
2024-06-20,SKU_68_Marca_6,Tienda_7_Marca_6,Tienda_8_Marca_6,10
2024-06-20,SKU_69_Marca_6,Tienda_5_Marca_6,Tienda_8_Marca_6,2
2024-06-20,SKU_73_Marca_6,Tienda_2_Marca_6,Tienda_8_Marca_6,1
2024-06-20,SKU_75_Marca_6,Tienda_6_Marca_6,Tienda_8_Marca_6,1
2024-06-20,SKU_81_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,2
2024-06-20,SKU_87_Marca_6,Tienda_4_Marca_6,Tienda_8_Marca_6,3
2024-06-20,SKU_88_Marca_6,Tienda_4_Marca_6,Tienda_8_Marca_6,5
2024-06-20,SKU_93_Marca_6,Tienda_6_Marca_6,Tienda_8_Marca_6,1
2024-06-20,SKU_97_Marca_6,Tienda_5_Marca_6,Tienda_8_Marca_6,6
2024-06-20,SKU_100_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,5
2024-06-20,SKU_8_Marca_7,Tienda_1_Marca_7,Tienda_2_Marca_7,2
2024-06-20,SKU_17_Marca_7,Tienda_1_Marca_7,Tienda_2_Marca_7,7
2024-06-20,SKU_59_Marca_7,Tienda_1_Marca_7,Tienda_2_Marca_7,6
2024-06-20,SKU_94_Marca_7,Tienda_1_Marca_7,Tienda_2_Marca_7,3
2024-06-20,SKU_10_Marca_7,Tienda_1_Marca_7,Tienda_3_Marca_7,3
2024-06-20,SKU_16_Marca_7,Tienda_1_Marca_7,Tienda_3_Marca_7,3
2024-06-20,SKU_24_Marca_7,Tienda_1_Marca_7,Tienda_3_Marca_7,1
2024-06-20,SKU_34_Marca_7,Tienda_1_Marca_7,Tienda_3_Marca_7,2
2024-06-20,SKU_40_Marca_7,Tienda_1_Marca_7,Tienda_3_Marca_7,2
2024-06-20,SKU_94_Marca_7,Tienda_1_Marca_7,Tienda_3_Marca_7,2
2024-06-20,SKU_32_Marca_7,Tienda_1_Marca_7,Tienda_4_Marca_7,9
2024-06-20,SKU_36_Marca_7,Tienda_2_Marca_7,Tienda_4_Marca_7,3
2024-06-20,SKU_59_Marca_7,Tienda_1_Marca_7,Tienda_4_Marca_7,6
2024-06-20,SKU_90_Marca_7,Tienda_3_Marca_7,Tienda_4_Marca_7,1
2024-06-20,SKU_94_Marca_7,Tienda_1_Marca_7,Tienda_4_Marca_7,4
2024-06-20,SKU_97_Marca_7,Tienda_2_Marca_7,Tienda_4_Marca_7,2
2024-06-20,SKU_10_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,4
2024-06-20,SKU_28_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,2
2024-06-20,SKU_32_Marca_7,Tienda_2_Marca_7,Tienda_5_Marca_7,6
2024-06-20,SKU_43_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,2
2024-06-20,SKU_46_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,3
2024-06-20,SKU_48_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,1
2024-06-20,SKU_49_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,4
2024-06-20,SKU_56_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,1
2024-06-20,SKU_59_Marca_7,Tienda_2_Marca_7,Tienda_5_Marca_7,9
2024-06-20,SKU_68_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,11
2024-06-20,SKU_73_Marca_7,Tienda_2_Marca_7,Tienda_5_Marca_7,6
2024-06-20,SKU_74_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,2
2024-06-20,SKU_78_Marca_7,Tienda_2_Marca_7,Tienda_5_Marca_7,2
2024-06-20,SKU_84_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,1
2024-06-20,SKU_90_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,2
2024-06-20,SKU_94_Marca_7,Tienda_2_Marca_7,Tienda_5_Marca_7,1
2024-06-20,SKU_97_Marca_7,Tienda_3_Marca_7,Tienda_5_Marca_7,7
2024-06-20,SKU_3_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,2
2024-06-20,SKU_17_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,2
2024-06-20,SKU_26_Marca_7,Tienda_3_Marca_7,Tienda_6_Marca_7,9
2024-06-20,SKU_28_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,6
2024-06-20,SKU_36_Marca_7,Tienda_3_Marca_7,Tienda_6_Marca_7,2
2024-06-20,SKU_43_Marca_7,Tienda_3_Marca_7,Tienda_6_Marca_7,6
2024-06-20,SKU_48_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,1
2024-06-20,SKU_49_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,2
2024-06-20,SKU_56_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,8
2024-06-20,SKU_67_Marca_7,Tienda_2_Marca_7,Tienda_6_Marca_7,6
2024-06-20,SKU_68_Marca_7,Tienda_2_Marca_7,Tienda_6_Marca_7,9
2024-06-20,SKU_73_Marca_7,Tienda_3_Marca_7,Tienda_6_Marca_7,7
2024-06-20,SKU_84_Marca_7,Tienda_2_Marca_7,Tienda_6_Marca_7,3
2024-06-20,SKU_85_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,2
2024-06-20,SKU_90_Marca_7,Tienda_3_Marca_7,Tienda_6_Marca_7,3
2024-06-20,SKU_97_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,2
2024-06-20,SKU_100_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,6
2024-06-20,SKU_1_Marca_7,Tienda_2_Marca_7,Tienda_7_Marca_7,9
2024-06-20,SKU_3_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,3
2024-06-20,SKU_4_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,2
2024-06-20,SKU_10_Marca_7,Tienda_3_Marca_7,Tienda_7_Marca_7,5
2024-06-20,SKU_24_Marca_7,Tienda_2_Marca_7,Tienda_7_Marca_7,1
2024-06-20,SKU_26_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,7
2024-06-20,SKU_28_Marca_7,Tienda_4_Marca_7,Tienda_7_Marca_7,4
2024-06-20,SKU_39_Marca_7,Tienda_5_Marca_7,Tienda_7_Marca_7,1
2024-06-20,SKU_43_Marca_7,Tienda_4_Marca_7,Tienda_7_Marca_7,6
2024-06-20,SKU_45_Marca_7,Tienda_3_Marca_7,Tienda_7_Marca_7,2
2024-06-20,SKU_49_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,1
2024-06-20,SKU_53_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,10
2024-06-20,SKU_56_Marca_7,Tienda_2_Marca_7,Tienda_7_Marca_7,10
2024-06-20,SKU_61_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,2
2024-06-20,SKU_67_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,3
2024-06-20,SKU_68_Marca_7,Tienda_5_Marca_7,Tienda_7_Marca_7,7
2024-06-20,SKU_70_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,3
2024-06-20,SKU_73_Marca_7,Tienda_4_Marca_7,Tienda_7_Marca_7,5
2024-06-20,SKU_74_Marca_7,Tienda_4_Marca_7,Tienda_7_Marca_7,12
2024-06-20,SKU_84_Marca_7,Tienda_6_Marca_7,Tienda_7_Marca_7,1
2024-06-20,SKU_85_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,4
2024-06-20,SKU_90_Marca_7,Tienda_4_Marca_7,Tienda_7_Marca_7,3
2024-06-20,SKU_100_Marca_7,Tienda_3_Marca_7,Tienda_7_Marca_7,4
2024-06-20,SKU_1_Marca_7,Tienda_7_Marca_7,Tienda_8_Marca_7,8
2024-06-20,SKU_3_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,1
2024-06-20,SKU_26_Marca_7,Tienda_4_Marca_7,Tienda_8_Marca_7,11
2024-06-20,SKU_30_Marca_7,Tienda_7_Marca_7,Tienda_8_Marca_7,2
2024-06-20,SKU_31_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,2
2024-06-20,SKU_32_Marca_7,Tienda_4_Marca_7,Tienda_8_Marca_7,7
2024-06-20,SKU_39_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,1
2024-06-20,SKU_45_Marca_7,Tienda_4_Marca_7,Tienda_8_Marca_7,2
2024-06-20,SKU_49_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,2
2024-06-20,SKU_53_Marca_7,Tienda_4_Marca_7,Tienda_8_Marca_7,11
2024-06-20,SKU_56_Marca_7,Tienda_3_Marca_7,Tienda_8_Marca_7,10
2024-06-20,SKU_59_Marca_7,Tienda_4_Marca_7,Tienda_8_Marca_7,3
2024-06-20,SKU_61_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,3
2024-06-20,SKU_63_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,1
2024-06-20,SKU_65_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,7
2024-06-20,SKU_66_Marca_7,Tienda_3_Marca_7,Tienda_8_Marca_7,2
2024-06-20,SKU_67_Marca_7,Tienda_4_Marca_7,Tienda_8_Marca_7,3
2024-06-20,SKU_70_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,6
2024-06-20,SKU_85_Marca_7,Tienda_2_Marca_7,Tienda_8_Marca_7,4
2024-06-20,SKU_90_Marca_7,Tienda_5_Marca_7,Tienda_8_Marca_7,1
2024-06-20,SKU_91_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,2
2024-06-20,SKU_96_Marca_7,Tienda_3_Marca_7,Tienda_8_Marca_7,1
2024-06-20,SKU_98_Marca_7,Tienda_2_Marca_7,Tienda_8_Marca_7,3
2024-06-20,SKU_100_Marca_7,Tienda_6_Marca_7,Tienda_8_Marca_7,5
2024-06-20,SKU_22_Marca_8,Tienda_1_Marca_8,Tienda_2_Marca_8,1
2024-06-20,SKU_76_Marca_8,Tienda_1_Marca_8,Tienda_2_Marca_8,2
2024-06-20,SKU_15_Marca_8,Tienda_2_Marca_8,Tienda_3_Marca_8,2
2024-06-20,SKU_22_Marca_8,Tienda_1_Marca_8,Tienda_3_Marca_8,8
2024-06-20,SKU_40_Marca_8,Tienda_1_Marca_8,Tienda_3_Marca_8,3
2024-06-20,SKU_71_Marca_8,Tienda_2_Marca_8,Tienda_3_Marca_8,9
2024-06-20,SKU_87_Marca_8,Tienda_2_Marca_8,Tienda_3_Marca_8,4
2024-06-20,SKU_90_Marca_8,Tienda_2_Marca_8,Tienda_3_Marca_8,1
2024-06-20,SKU_94_Marca_8,Tienda_2_Marca_8,Tienda_3_Marca_8,7
2024-06-20,SKU_96_Marca_8,Tienda_2_Marca_8,Tienda_3_Marca_8,2
2024-06-20,SKU_12_Marca_8,Tienda_2_Marca_8,Tienda_4_Marca_8,2
2024-06-20,SKU_22_Marca_8,Tienda_2_Marca_8,Tienda_4_Marca_8,2
2024-06-20,SKU_30_Marca_8,Tienda_1_Marca_8,Tienda_4_Marca_8,1
2024-06-20,SKU_39_Marca_8,Tienda_2_Marca_8,Tienda_4_Marca_8,2
2024-06-20,SKU_40_Marca_8,Tienda_2_Marca_8,Tienda_4_Marca_8,2
2024-06-20,SKU_46_Marca_8,Tienda_1_Marca_8,Tienda_4_Marca_8,4
2024-06-20,SKU_51_Marca_8,Tienda_1_Marca_8,Tienda_4_Marca_8,2
2024-06-20,SKU_55_Marca_8,Tienda_1_Marca_8,Tienda_4_Marca_8,1
2024-06-20,SKU_68_Marca_8,Tienda_2_Marca_8,Tienda_4_Marca_8,3
2024-06-20,SKU_71_Marca_8,Tienda_3_Marca_8,Tienda_4_Marca_8,9
2024-06-20,SKU_76_Marca_8,Tienda_1_Marca_8,Tienda_4_Marca_8,4
2024-06-20,SKU_81_Marca_8,Tienda_3_Marca_8,Tienda_4_Marca_8,2
2024-06-20,SKU_85_Marca_8,Tienda_1_Marca_8,Tienda_4_Marca_8,3
2024-06-20,SKU_87_Marca_8,Tienda_2_Marca_8,Tienda_4_Marca_8,2
2024-06-20,SKU_88_Marca_8,Tienda_3_Marca_8,Tienda_4_Marca_8,8
2024-06-20,SKU_94_Marca_8,Tienda_1_Marca_8,Tienda_4_Marca_8,5
2024-06-20,SKU_15_Marca_8,Tienda_1_Marca_8,Tienda_5_Marca_8,1
2024-06-20,SKU_22_Marca_8,Tienda_3_Marca_8,Tienda_5_Marca_8,5
2024-06-20,SKU_33_Marca_8,Tienda_3_Marca_8,Tienda_5_Marca_8,1
2024-06-20,SKU_40_Marca_8,Tienda_2_Marca_8,Tienda_5_Marca_8,3
2024-06-20,SKU_55_Marca_8,Tienda_3_Marca_8,Tienda_5_Marca_8,6
2024-06-20,SKU_83_Marca_8,Tienda_3_Marca_8,Tienda_5_Marca_8,10
2024-06-20,SKU_85_Marca_8,Tienda_2_Marca_8,Tienda_5_Marca_8,5
2024-06-20,SKU_87_Marca_8,Tienda_1_Marca_8,Tienda_5_Marca_8,1
2024-06-20,SKU_88_Marca_8,Tienda_4_Marca_8,Tienda_5_Marca_8,7
2024-06-20,SKU_90_Marca_8,Tienda_2_Marca_8,Tienda_5_Marca_8,2
2024-06-20,SKU_93_Marca_8,Tienda_2_Marca_8,Tienda_5_Marca_8,2
2024-06-20,SKU_94_Marca_8,Tienda_3_Marca_8,Tienda_5_Marca_8,3
2024-06-20,SKU_6_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,2
2024-06-20,SKU_15_Marca_8,Tienda_3_Marca_8,Tienda_6_Marca_8,1
2024-06-20,SKU_26_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,6
2024-06-20,SKU_51_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,3
2024-06-20,SKU_60_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,1
2024-06-20,SKU_65_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,10
2024-06-20,SKU_67_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,3
2024-06-20,SKU_68_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,8
2024-06-20,SKU_72_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,4
2024-06-20,SKU_74_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,7
2024-06-20,SKU_81_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,1
2024-06-20,SKU_82_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,3
2024-06-20,SKU_85_Marca_8,Tienda_5_Marca_8,Tienda_6_Marca_8,3
2024-06-20,SKU_88_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,4
2024-06-20,SKU_90_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,1
2024-06-20,SKU_92_Marca_8,Tienda_4_Marca_8,Tienda_6_Marca_8,11
2024-06-20,SKU_93_Marca_8,Tienda_3_Marca_8,Tienda_6_Marca_8,2
2024-06-20,SKU_98_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,9
