Fecha_Inventario,SKU,Tienda,Inventario Antes,Inventario Despues,Fecha_Demanda,Marca,Demanda Esperada,Diferencia
2024-06-20,SKU_52_Marca_11,Tienda_7_Marca_11,3,0,2024-06-20,Marca_11,3,0
2024-06-20,SKU_53_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,13,-13
2024-06-20,SKU_54_Marca_11,Tienda_7_Marca_11,4,0,2024-06-20,Marca_11,4,0
2024-06-20,SKU_55_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,1,-1
2024-06-20,SKU_56_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,13,-13
2024-06-20,SKU_57_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,4,-4
2024-06-20,SKU_58_Marca_11,Tienda_7_Marca_11,6,0,2024-06-20,Marca_11,6,0
2024-06-20,SKU_59_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,8,-8
2024-06-20,SKU_60_Marca_11,Tienda_7_Marca_11,2,0,2024-06-20,Marca_11,2,0
2024-06-20,SKU_61_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,6,-6
2024-06-20,SKU_62_Marca_11,Tienda_7_Marca_11,7,0,2024-06-20,Marca_11,7,0
2024-06-20,SKU_63_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,3,-3
2024-06-20,SKU_64_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,7,-7
2024-06-20,SKU_65_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,8,-8
2024-06-20,SKU_66_Marca_11,Tienda_7_Marca_11,1,0,2024-06-20,Marca_11,1,0
2024-06-20,SKU_67_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,9,-9
2024-06-20,SKU_68_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,8,-8
2024-06-20,SKU_69_Marca_11,Tienda_7_Marca_11,7,0,2024-06-20,Marca_11,7,0
2024-06-20,SKU_70_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,6,-6
2024-06-20,SKU_71_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,11,-11
2024-06-20,SKU_72_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,2,-2
2024-06-20,SKU_73_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,3,-3
2024-06-20,SKU_74_Marca_11,Tienda_7_Marca_11,3,0,2024-06-20,Marca_11,3,0
2024-06-20,SKU_75_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,6,-6
2024-06-20,SKU_76_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,11,-11
2024-06-20,SKU_77_Marca_11,Tienda_7_Marca_11,5,0,2024-06-20,Marca_11,5,0
2024-06-20,SKU_78_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,4,-4
2024-06-20,SKU_79_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,4,-4
2024-06-20,SKU_80_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,7,-7
2024-06-20,SKU_81_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,2,-2
2024-06-20,SKU_82_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,10,-10
2024-06-20,SKU_83_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,9,-9
2024-06-20,SKU_84_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,4,-4
2024-06-20,SKU_85_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,4,-4
2024-06-20,SKU_86_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,12,-12
2024-06-20,SKU_87_Marca_11,Tienda_7_Marca_11,2,0,2024-06-20,Marca_11,2,0
2024-06-20,SKU_88_Marca_11,Tienda_7_Marca_11,2,0,2024-06-20,Marca_11,2,0
2024-06-20,SKU_89_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,8,-8
2024-06-20,SKU_90_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,3,-3
2024-06-20,SKU_91_Marca_11,Tienda_7_Marca_11,2,0,2024-06-20,Marca_11,2,0
2024-06-20,SKU_92_Marca_11,Tienda_7_Marca_11,10,0,2024-06-20,Marca_11,10,0
2024-06-20,SKU_93_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,3,-3
2024-06-20,SKU_94_Marca_11,Tienda_7_Marca_11,6,0,2024-06-20,Marca_11,6,0
2024-06-20,SKU_95_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,14,-14
2024-06-20,SKU_96_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,1,-1
2024-06-20,SKU_97_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,2,-2
2024-06-20,SKU_98_Marca_11,Tienda_7_Marca_11,6,0,2024-06-20,Marca_11,6,0
2024-06-20,SKU_99_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,0,0
2024-06-20,SKU_100_Marca_11,Tienda_7_Marca_11,0,0,2024-06-20,Marca_11,7,-7
2024-06-20,SKU_1_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,8,-8
2024-06-20,SKU_2_Marca_12,Tienda_1_Marca_12,10,0,2024-06-20,Marca_12,10,0
2024-06-20,SKU_3_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,3,-2
2024-06-20,SKU_4_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,3,-3
2024-06-20,SKU_5_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,8,-8
2024-06-20,SKU_6_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,2,-1
2024-06-20,SKU_7_Marca_12,Tienda_1_Marca_12,2,0,2024-06-20,Marca_12,6,-4
2024-06-20,SKU_8_Marca_12,Tienda_1_Marca_12,5,0,2024-06-20,Marca_12,13,-8
2024-06-20,SKU_9_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_10_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,8,-7
2024-06-20,SKU_11_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,9,-9
2024-06-20,SKU_12_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,5,-4
2024-06-20,SKU_13_Marca_12,Tienda_1_Marca_12,3,0,2024-06-20,Marca_12,3,0
2024-06-20,SKU_14_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,10,-10
2024-06-20,SKU_15_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_16_Marca_12,Tienda_1_Marca_12,2,0,2024-06-20,Marca_12,10,-8
2024-06-20,SKU_17_Marca_12,Tienda_1_Marca_12,4,0,2024-06-20,Marca_12,7,-3
2024-06-20,SKU_18_Marca_12,Tienda_1_Marca_12,2,0,2024-06-20,Marca_12,3,-1
2024-06-20,SKU_19_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_20_Marca_12,Tienda_1_Marca_12,2,0,2024-06-20,Marca_12,10,-8
2024-06-20,SKU_21_Marca_12,Tienda_1_Marca_12,2,0,2024-06-20,Marca_12,2,0
2024-06-20,SKU_22_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_23_Marca_12,Tienda_1_Marca_12,2,0,2024-06-20,Marca_12,9,-7
2024-06-20,SKU_24_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_25_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,9,-9
2024-06-20,SKU_26_Marca_12,Tienda_1_Marca_12,5,0,2024-06-20,Marca_12,9,-4
2024-06-20,SKU_27_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,1,0
2024-06-20,SKU_28_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,4,-3
2024-06-20,SKU_29_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,11,-11
2024-06-20,SKU_30_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,3,-3
2024-06-20,SKU_31_Marca_12,Tienda_1_Marca_12,3,0,2024-06-20,Marca_12,4,-1
2024-06-20,SKU_32_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,14,-13
2024-06-20,SKU_33_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,0,0
2024-06-20,SKU_34_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,4,-4
2024-06-20,SKU_35_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,8,-8
2024-06-20,SKU_36_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,5,-5
2024-06-20,SKU_37_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,5,-5
2024-06-20,SKU_38_Marca_12,Tienda_1_Marca_12,9,0,2024-06-20,Marca_12,9,0
2024-06-20,SKU_39_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,1,0
2024-06-20,SKU_40_Marca_12,Tienda_1_Marca_12,2,0,2024-06-20,Marca_12,10,-8
2024-06-20,SKU_41_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_42_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_43_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_44_Marca_12,Tienda_1_Marca_12,5,0,2024-06-20,Marca_12,13,-8
2024-06-20,SKU_45_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,3,-2
2024-06-20,SKU_46_Marca_12,Tienda_1_Marca_12,2,0,2024-06-20,Marca_12,5,-3
2024-06-20,SKU_47_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_48_Marca_12,Tienda_1_Marca_12,2,0,2024-06-20,Marca_12,6,-4
2024-06-20,SKU_49_Marca_12,Tienda_1_Marca_12,4,0,2024-06-20,Marca_12,4,0
2024-06-20,SKU_50_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_51_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,0,0
2024-06-20,SKU_52_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_53_Marca_12,Tienda_1_Marca_12,6,0,2024-06-20,Marca_12,14,-8
2024-06-20,SKU_54_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,2,-1
2024-06-20,SKU_55_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,9,-9
2024-06-20,SKU_56_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_57_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_58_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,4,-4
2024-06-20,SKU_59_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,8,-8
2024-06-20,SKU_60_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_61_Marca_12,Tienda_1_Marca_12,3,0,2024-06-20,Marca_12,3,0
2024-06-20,SKU_62_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,9,-9
2024-06-20,SKU_63_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,0,0
2024-06-20,SKU_64_Marca_12,Tienda_1_Marca_12,3,0,2024-06-20,Marca_12,3,0
2024-06-20,SKU_65_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,16,-16
2024-06-20,SKU_66_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_67_Marca_12,Tienda_1_Marca_12,4,0,2024-06-20,Marca_12,4,0
2024-06-20,SKU_68_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,12,-12
2024-06-20,SKU_69_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,2,-1
2024-06-20,SKU_70_Marca_12,Tienda_1_Marca_12,5,0,2024-06-20,Marca_12,5,0
2024-06-20,SKU_71_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,12,-12
2024-06-20,SKU_72_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,1,0
2024-06-20,SKU_73_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,5,-4
2024-06-20,SKU_74_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_75_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,4,-3
2024-06-20,SKU_76_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_77_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,10,-10
2024-06-20,SKU_78_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_79_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,5,-5
2024-06-20,SKU_80_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,8,-8
2024-06-20,SKU_81_Marca_12,Tienda_1_Marca_12,2,0,2024-06-20,Marca_12,2,0
2024-06-20,SKU_82_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,14,-14
2024-06-20,SKU_83_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,11,-11
2024-06-20,SKU_84_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,4,-4
2024-06-20,SKU_85_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,6,-5
2024-06-20,SKU_86_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,11,-11
2024-06-20,SKU_87_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_88_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,12,-12
2024-06-20,SKU_89_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,7,-7
2024-06-20,SKU_90_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,5,-5
2024-06-20,SKU_91_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,8,-7
2024-06-20,SKU_92_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,9,-9
2024-06-20,SKU_93_Marca_12,Tienda_1_Marca_12,1,0,2024-06-20,Marca_12,3,-2
2024-06-20,SKU_94_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,9,-9
2024-06-20,SKU_95_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,15,-15
2024-06-20,SKU_96_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_97_Marca_12,Tienda_1_Marca_12,3,0,2024-06-20,Marca_12,10,-7
2024-06-20,SKU_98_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,8,-8
2024-06-20,SKU_99_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_100_Marca_12,Tienda_1_Marca_12,0,0,2024-06-20,Marca_12,4,-4
2024-06-20,SKU_1_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_2_Marca_12,Tienda_2_Marca_12,9,0,2024-06-20,Marca_12,9,0
2024-06-20,SKU_3_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_4_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,4,-4
2024-06-20,SKU_5_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,5,-5
2024-06-20,SKU_6_Marca_12,Tienda_2_Marca_12,2,0,2024-06-20,Marca_12,2,0
2024-06-20,SKU_7_Marca_12,Tienda_2_Marca_12,5,0,2024-06-20,Marca_12,5,0
2024-06-20,SKU_8_Marca_12,Tienda_2_Marca_12,7,0,2024-06-20,Marca_12,7,0
2024-06-20,SKU_9_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,3,-3
2024-06-20,SKU_10_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,5,-5
2024-06-20,SKU_11_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,14,-14
2024-06-20,SKU_12_Marca_12,Tienda_2_Marca_12,1,0,2024-06-20,Marca_12,1,0
2024-06-20,SKU_13_Marca_12,Tienda_2_Marca_12,7,0,2024-06-20,Marca_12,7,0
2024-06-20,SKU_14_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,9,-9
2024-06-20,SKU_15_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_16_Marca_12,Tienda_2_Marca_12,3,0,2024-06-20,Marca_12,7,-4
2024-06-20,SKU_17_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,5,-5
2024-06-20,SKU_18_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,0,0
2024-06-20,SKU_19_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,8,-8
2024-06-20,SKU_20_Marca_12,Tienda_2_Marca_12,10,0,2024-06-20,Marca_12,10,0
2024-06-20,SKU_21_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_22_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,4,-4
2024-06-20,SKU_23_Marca_12,Tienda_2_Marca_12,10,0,2024-06-20,Marca_12,10,0
2024-06-20,SKU_24_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,3,-3
2024-06-20,SKU_25_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,10,-10
2024-06-20,SKU_26_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,13,-13
2024-06-20,SKU_27_Marca_12,Tienda_2_Marca_12,3,0,2024-06-20,Marca_12,3,0
2024-06-20,SKU_28_Marca_12,Tienda_2_Marca_12,7,0,2024-06-20,Marca_12,10,-3
2024-06-20,SKU_29_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,9,-9
2024-06-20,SKU_30_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,5,-5
2024-06-20,SKU_31_Marca_12,Tienda_2_Marca_12,1,0,2024-06-20,Marca_12,5,-4
2024-06-20,SKU_32_Marca_12,Tienda_2_Marca_12,8,0,2024-06-20,Marca_12,8,0
2024-06-20,SKU_33_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,3,-3
2024-06-20,SKU_34_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,7,-7
2024-06-20,SKU_35_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,14,-14
2024-06-20,SKU_36_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_37_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_38_Marca_12,Tienda_2_Marca_12,3,0,2024-06-20,Marca_12,12,-9
2024-06-20,SKU_39_Marca_12,Tienda_2_Marca_12,1,0,2024-06-20,Marca_12,3,-2
2024-06-20,SKU_40_Marca_12,Tienda_2_Marca_12,2,0,2024-06-20,Marca_12,9,-7
2024-06-20,SKU_41_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,7,-7
2024-06-20,SKU_42_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,3,-3
2024-06-20,SKU_43_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,7,-7
2024-06-20,SKU_44_Marca_12,Tienda_2_Marca_12,2,0,2024-06-20,Marca_12,12,-10
2024-06-20,SKU_45_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,0,0
2024-06-20,SKU_46_Marca_12,Tienda_2_Marca_12,1,0,2024-06-20,Marca_12,6,-5
2024-06-20,SKU_47_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,8,-8
2024-06-20,SKU_48_Marca_12,Tienda_2_Marca_12,5,0,2024-06-20,Marca_12,5,0
2024-06-20,SKU_49_Marca_12,Tienda_2_Marca_12,2,0,2024-06-20,Marca_12,7,-5
2024-06-20,SKU_50_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,14,-14
2024-06-20,SKU_51_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_52_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,7,-7
2024-06-20,SKU_53_Marca_12,Tienda_2_Marca_12,7,0,2024-06-20,Marca_12,7,0
2024-06-20,SKU_54_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_55_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,10,-10
2024-06-20,SKU_56_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,11,-11
2024-06-20,SKU_57_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_58_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,9,-9
2024-06-20,SKU_59_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,12,-12
2024-06-20,SKU_60_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_61_Marca_12,Tienda_2_Marca_12,3,0,2024-06-20,Marca_12,6,-3
2024-06-20,SKU_62_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,14,-14
2024-06-20,SKU_63_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,3,-3
2024-06-20,SKU_64_Marca_12,Tienda_2_Marca_12,2,0,2024-06-20,Marca_12,7,-5
2024-06-20,SKU_65_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,11,-11
2024-06-20,SKU_66_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,5,-5
2024-06-20,SKU_67_Marca_12,Tienda_2_Marca_12,1,0,2024-06-20,Marca_12,11,-10
2024-06-20,SKU_68_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,9,-9
2024-06-20,SKU_69_Marca_12,Tienda_2_Marca_12,1,0,2024-06-20,Marca_12,2,-1
2024-06-20,SKU_70_Marca_12,Tienda_2_Marca_12,5,0,2024-06-20,Marca_12,9,-4
2024-06-20,SKU_71_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,10,-10
2024-06-20,SKU_72_Marca_12,Tienda_2_Marca_12,1,0,2024-06-20,Marca_12,1,0
2024-06-20,SKU_73_Marca_12,Tienda_2_Marca_12,7,0,2024-06-20,Marca_12,7,0
2024-06-20,SKU_74_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,10,-10
2024-06-20,SKU_75_Marca_12,Tienda_2_Marca_12,1,0,2024-06-20,Marca_12,2,-1
2024-06-20,SKU_76_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,4,-4
2024-06-20,SKU_77_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,12,-12
2024-06-20,SKU_78_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_79_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,10,-10
2024-06-20,SKU_80_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,14,-14
2024-06-20,SKU_81_Marca_12,Tienda_2_Marca_12,3,0,2024-06-20,Marca_12,4,-1
2024-06-20,SKU_82_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,13,-13
2024-06-20,SKU_83_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,12,-12
2024-06-20,SKU_84_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,0,0
2024-06-20,SKU_85_Marca_12,Tienda_2_Marca_12,6,0,2024-06-20,Marca_12,6,0
2024-06-20,SKU_86_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,11,-11
2024-06-20,SKU_87_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_88_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_89_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,14,-14
2024-06-20,SKU_90_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,1,-1
2024-06-20,SKU_91_Marca_12,Tienda_2_Marca_12,1,0,2024-06-20,Marca_12,6,-5
2024-06-20,SKU_92_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,14,-14
2024-06-20,SKU_93_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,4,-4
2024-06-20,SKU_94_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,6,-6
2024-06-20,SKU_95_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,9,-9
2024-06-20,SKU_96_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_97_Marca_12,Tienda_2_Marca_12,1,0,2024-06-20,Marca_12,5,-4
2024-06-20,SKU_98_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,10,-10
2024-06-20,SKU_99_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_100_Marca_12,Tienda_2_Marca_12,0,0,2024-06-20,Marca_12,5,-5
2024-06-20,SKU_1_Marca_12,Tienda_3_Marca_12,0,0,2024-06-20,Marca_12,7,-7
2024-06-20,SKU_2_Marca_12,Tienda_3_Marca_12,8,0,2024-06-20,Marca_12,8,0
2024-06-20,SKU_3_Marca_12,Tienda_3_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_4_Marca_12,Tienda_3_Marca_12,0,0,2024-06-20,Marca_12,8,-8
2024-06-20,SKU_5_Marca_12,Tienda_3_Marca_12,0,0,2024-06-20,Marca_12,11,-11
2024-06-20,SKU_6_Marca_12,Tienda_3_Marca_12,3,0,2024-06-20,Marca_12,3,0
2024-06-20,SKU_7_Marca_12,Tienda_3_Marca_12,7,0,2024-06-20,Marca_12,7,0
2024-06-20,SKU_8_Marca_12,Tienda_3_Marca_12,0,0,2024-06-20,Marca_12,13,-13
2024-06-20,SKU_9_Marca_12,Tienda_3_Marca_12,0,0,2024-06-20,Marca_12,2,-2
2024-06-20,SKU_10_Marca_12,Tienda_3_Marca_12,0,0,2024-06-20,Marca_12,6,-6
