SKU,Marca,ID Orden de Compra,Fecha Orden de Compra,Fecha Recepcion Mercancia,Lead Time en Dias,Volumen Solicitado,Volumen Recibido,Fiabilidad
SKU_59_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,765,635,83.00653594771242
SKU_59_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,668,585,87.57485029940119
SKU_59_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,654,616,94.18960244648318
SKU_59_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,806,794,98.51116625310173
SKU_59_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,746,608,81.50134048257372
SKU_59_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,2172,1917,88.25966850828729
SKU_59_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,2040,1976,96.86274509803921
SKU_59_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,716,704,98.32402234636871
SKU_59_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,783,656,83.78033205619413
SKU_59_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,811,665,81.99753390875463
SKU_59_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,781,722,92.44558258642766
SKU_59_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,786,720,91.6030534351145
SKU_59_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,660,551,83.48484848484848
SKU_5_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,2321,2298,99.00904782421371
SKU_5_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,799,789,98.74843554443054
SKU_5_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,679,645,94.99263622974962
SKU_5_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,736,659,89.53804347826086
SKU_5_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,599,548,91.48580968280467
SKU_5_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,765,642,83.92156862745098
SKU_5_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,803,676,84.18430884184309
SKU_5_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,2370,2189,92.36286919831224
SKU_5_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,2189,1947,88.94472361809045
SKU_5_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,661,537,81.24054462934947
SKU_5_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,1020,1006,98.62745098039215
SKU_5_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-16,3,1033,1032,99.90319457889642
SKU_5_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,840,743,88.45238095238095
SKU_5_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,743,600,80.75370121130551
SKU_5_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,821,786,95.73690621193667
SKU_60_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,579,492,84.97409326424871
SKU_60_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,179,165,92.17877094972067
SKU_60_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,171,163,95.32163742690058
SKU_60_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,189,170,89.94708994708994
SKU_60_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,185,177,95.67567567567568
SKU_60_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,195,166,85.12820512820512
SKU_60_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,127,102,80.31496062992126
SKU_60_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,460,452,98.26086956521739
SKU_60_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,450,377,83.77777777777777
SKU_60_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,258,225,87.20930232558139
SKU_60_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,291,271,93.12714776632302
SKU_60_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,213,175,82.15962441314554
SKU_60_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,272,255,93.75
SKU_60_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,191,181,94.76439790575915
SKU_60_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,163,150,92.02453987730061
SKU_61_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,1354,1143,84.41654357459379
SKU_61_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,397,335,84.38287153652394
SKU_61_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,477,414,86.79245283018868
SKU_61_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,509,502,98.62475442043221
SKU_61_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,439,403,91.79954441913439
SKU_61_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,452,425,94.02654867256636
SKU_61_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,425,418,98.3529411764706
SKU_61_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,1384,1108,80.05780346820809
SKU_61_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,1436,1185,82.52089136490251
SKU_61_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,586,525,89.59044368600682
SKU_61_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-14,1,651,539,82.79569892473118
SKU_61_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,474,455,95.9915611814346
SKU_61_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,508,503,99.01574803149606
SKU_61_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,494,450,91.09311740890689
SKU_61_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,405,339,83.7037037037037
SKU_62_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,2480,1989,80.20161290322581
SKU_62_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,716,619,86.45251396648045
SKU_62_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,862,839,97.33178654292344
SKU_62_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,699,606,86.69527896995707
SKU_62_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,795,736,92.57861635220127
SKU_62_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,822,659,80.17031630170315
SKU_62_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,652,630,96.62576687116564
SKU_62_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,2063,1947,94.3771206980126
SKU_62_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,2083,1975,94.81517042726836
SKU_62_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,570,559,98.0701754385965
SKU_62_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,912,873,95.72368421052632
SKU_62_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-16,3,840,725,86.30952380952381
SKU_62_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,731,601,82.21614227086184
SKU_62_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,791,654,82.68015170670037
SKU_62_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,709,639,90.12693935119887
SKU_63_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,650,579,89.07692307692308
SKU_63_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,258,218,84.49612403100775
SKU_63_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,145,141,97.24137931034483
SKU_63_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,213,170,79.81220657276995
SKU_63_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,237,202,85.23206751054853
SKU_63_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,237,228,96.20253164556962
SKU_63_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,126,113,89.68253968253968
SKU_63_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,510,452,88.62745098039215
SKU_63_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,522,506,96.93486590038314
SKU_63_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,178,177,99.43820224719101
SKU_63_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,175,140,80.0
SKU_63_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,315,279,88.57142857142857
SKU_63_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,166,165,99.3975903614458
SKU_63_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,132,110,83.33333333333334
SKU_63_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,177,141,79.66101694915254
SKU_64_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,1148,947,82.49128919860628
SKU_64_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,258,230,89.14728682170544
SKU_64_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,532,472,88.7218045112782
SKU_64_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,588,577,98.12925170068027
SKU_64_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,427,399,93.44262295081968
SKU_64_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,436,383,87.8440366972477
SKU_64_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,587,499,85.00851788756388
SKU_64_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,1162,1048,90.18932874354562
SKU_64_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-16,3,1381,1321,95.65532223026793
SKU_64_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,560,558,99.64285714285714
SKU_64_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,566,472,83.3922261484099
SKU_64_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,628,566,90.12738853503186
SKU_64_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,504,452,89.68253968253968
SKU_64_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-16,3,532,520,97.74436090225564
SKU_64_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,602,508,84.38538205980066
SKU_65_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,2272,2106,92.69366197183099
SKU_65_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,670,544,81.19402985074626
SKU_65_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,673,622,92.42199108469539
SKU_65_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,805,721,89.56521739130436
SKU_65_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,503,472,93.83697813121272
SKU_65_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,649,597,91.98767334360555
SKU_65_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,910,784,86.15384615384616
SKU_65_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,2164,1856,85.76709796672827
SKU_65_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,2095,1888,90.11933174224343
SKU_65_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,1001,886,88.51148851148851
SKU_65_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,1039,867,83.44562078922041
SKU_65_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,784,711,90.68877551020408
SKU_65_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,671,641,95.52906110283159
SKU_65_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-16,3,776,758,97.68041237113401
SKU_65_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,620,515,83.06451612903226
SKU_66_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,407,333,81.81818181818183
SKU_66_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,188,170,90.42553191489363
SKU_66_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,226,222,98.23008849557522
SKU_66_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,160,130,81.25
SKU_66_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,154,144,93.5064935064935
SKU_66_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,209,201,96.17224880382776
SKU_66_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,181,162,89.50276243093923
SKU_66_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,514,451,87.7431906614786
SKU_66_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,623,567,91.01123595505618
SKU_66_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,257,243,94.55252918287937
SKU_66_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,162,133,82.09876543209876
SKU_66_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,158,132,83.54430379746836
SKU_66_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,246,237,96.34146341463415
SKU_66_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,146,144,98.63013698630137
SKU_66_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,243,237,97.53086419753086
SKU_67_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,1264,1066,84.33544303797468
SKU_67_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,310,275,88.70967741935483
SKU_67_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-16,3,339,321,94.69026548672566
SKU_67_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,303,273,90.0990099009901
SKU_67_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,388,315,81.18556701030928
SKU_67_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,537,531,98.88268156424581
SKU_67_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,593,573,96.62731871838112
SKU_67_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,1479,1409,95.26707234617984
SKU_67_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,1349,1098,81.39362490733876
SKU_67_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,562,516,91.81494661921708
SKU_67_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,509,477,93.71316306483301
SKU_67_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-16,3,736,665,90.35326086956522
SKU_67_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,485,459,94.63917525773195
SKU_67_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,428,404,94.39252336448598
SKU_67_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,500,405,81.0
SKU_68_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,2101,1805,85.91147072822466
SKU_68_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,763,670,87.81127129750983
SKU_68_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,733,597,81.44611186903138
SKU_68_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,834,679,81.4148681055156
SKU_68_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,726,691,95.17906336088154
SKU_68_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,691,671,97.10564399421129
SKU_68_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,732,657,89.75409836065575
SKU_68_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,2246,1957,87.1326803205699
SKU_68_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,2448,2236,91.33986928104575
SKU_68_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,792,696,87.87878787878788
SKU_68_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,1117,1101,98.56759176365264
SKU_68_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,653,611,93.56814701378255
SKU_68_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,640,588,91.875
SKU_68_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,618,587,94.98381877022653
SKU_68_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,864,694,80.32407407407408
SKU_69_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,513,483,94.15204678362574
SKU_69_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,240,200,83.33333333333334
SKU_69_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,115,114,99.1304347826087
SKU_69_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,148,141,95.27027027027027
SKU_69_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,203,176,86.69950738916256
SKU_69_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,277,271,97.83393501805054
SKU_69_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,229,213,93.01310043668121
SKU_69_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,677,572,84.49039881831611
SKU_69_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,602,571,94.85049833887044
SKU_69_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,330,271,82.12121212121211
SKU_69_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,110,97,88.18181818181819
SKU_69_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,195,182,93.33333333333333
SKU_69_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,205,172,83.90243902439025
SKU_69_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,184,156,84.78260869565217
SKU_69_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,270,269,99.62962962962963
SKU_6_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,612,530,86.60130718954248
SKU_6_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,203,177,87.192118226601
SKU_6_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-16,3,113,111,98.23008849557522
SKU_6_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,188,185,98.40425531914893
SKU_6_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,221,190,85.97285067873304
SKU_6_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,203,190,93.59605911330048
SKU_6_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,225,198,88.0
SKU_6_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,545,452,82.93577981651377
SKU_6_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-16,3,482,479,99.37759336099586
SKU_6_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,224,222,99.10714285714286
SKU_6_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,155,134,86.45161290322581
SKU_6_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,242,205,84.71074380165288
SKU_6_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,232,190,81.89655172413794
SKU_6_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,191,178,93.19371727748691
SKU_6_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,168,145,86.30952380952381
SKU_70_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,1478,1394,94.31664411366711
SKU_70_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,395,371,93.92405063291139
SKU_70_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,346,319,92.1965317919075
SKU_70_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,344,324,94.18604651162791
SKU_70_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,473,462,97.67441860465115
SKU_70_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,482,434,90.04149377593362
SKU_70_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,521,449,86.18042226487525
SKU_70_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,1384,1355,97.90462427745665
SKU_70_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-16,3,1245,1084,87.06827309236948
SKU_70_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,706,684,96.88385269121812
SKU_70_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,474,390,82.27848101265823
SKU_70_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-16,3,590,500,84.7457627118644
SKU_70_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,437,428,97.94050343249427
SKU_70_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-16,3,387,347,89.66408268733849
SKU_70_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,511,482,94.32485322896281
SKU_71_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,2259,1808,80.03541389995573
SKU_71_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,795,650,81.76100628930818
SKU_71_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,708,659,93.07909604519774
SKU_71_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,650,536,82.46153846153847
SKU_71_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,704,667,94.74431818181817
SKU_71_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,891,876,98.31649831649831
SKU_71_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,590,496,84.06779661016948
SKU_71_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,2405,2337,97.17255717255718
SKU_71_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,2350,2036,86.63829787234043
SKU_71_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,861,795,92.33449477351915
SKU_71_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,911,732,80.35126234906696
SKU_71_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,935,832,88.98395721925134
SKU_71_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,996,915,91.86746987951807
SKU_71_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,894,830,92.84116331096197
SKU_71_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,985,828,84.06091370558376
SKU_72_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,629,597,94.91255961844197
SKU_72_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,210,208,99.04761904761905
SKU_72_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,195,158,81.02564102564102
SKU_72_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,88,81,92.04545454545455
SKU_72_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,212,185,87.26415094339622
SKU_72_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,152,136,89.47368421052632
SKU_72_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,178,143,80.33707865168539
SKU_72_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,557,488,87.61220825852783
SKU_72_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,533,531,99.62476547842401
SKU_72_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,224,216,96.42857142857143
SKU_72_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,220,219,99.54545454545455
SKU_72_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-16,3,206,179,86.89320388349515
SKU_72_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,154,124,80.51948051948052
SKU_72_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-16,3,129,120,93.02325581395348
SKU_72_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,193,168,87.04663212435233
SKU_73_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,1404,1329,94.65811965811966
SKU_73_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,433,422,97.45958429561202
SKU_73_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,506,416,82.21343873517787
SKU_73_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,405,401,99.01234567901234
SKU_73_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,471,412,87.47346072186836
SKU_73_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,451,388,86.0310421286031
SKU_73_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,491,395,80.44806517311609
SKU_73_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,1486,1207,81.22476446837148
SKU_73_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-16,3,1321,1271,96.21498864496594
SKU_73_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,523,433,82.79158699808795
SKU_73_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,458,434,94.75982532751091
SKU_73_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,464,450,96.98275862068965
SKU_73_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,447,419,93.73601789709173
SKU_73_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,357,322,90.19607843137256
SKU_73_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,396,372,93.93939393939394
SKU_74_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,2212,2033,91.90777576853526
SKU_74_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,784,755,96.30102040816327
SKU_74_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,724,674,93.0939226519337
SKU_74_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,795,685,86.16352201257862
SKU_74_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,572,530,92.65734265734265
SKU_74_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,844,829,98.22274881516587
SKU_74_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,621,560,90.17713365539453
SKU_74_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,2192,2023,92.29014598540147
SKU_74_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,2091,1856,88.7613582018173
SKU_74_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,959,865,90.19812304483837
SKU_74_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-14,1,822,763,92.82238442822384
SKU_74_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,1176,968,82.31292517006803
SKU_74_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,968,923,95.35123966942149
SKU_74_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,685,661,96.4963503649635
SKU_74_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,1121,1070,95.45049063336307
SKU_75_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,481,453,94.17879417879418
SKU_75_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,168,143,85.11904761904762
SKU_75_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,240,206,85.83333333333333
